gene_id	gene_name	gene_type	K	Kin	Kout	TypeI	TypeII	Weight	CT_Score	CT_Score_norm	beta_y	p_value	fdr	MR_Score	Gene_Effect	MR_Score_norm
ENSG00000143632	ACTA1	protein_coding	74	19	55	0	1	2	148	0.247491639	NA	NA	NA	0	NA	NA
ENSG00000143669	LYST	protein_coding	14	10	4	0	1	2	28	0.046822742	NA	NA	NA	0	NA	NA
ENSG00000143727	ACP1	protein_coding	13	5	8	0	1	2	26	0.043478261	NA	NA	NA	0	NA	NA
ENSG00000143756	FBXO28	protein_coding	2	1	1	1	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000143761	ARF1	protein_coding	32	9	23	2	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000143772	ITPKB	protein_coding	3	1	2	1	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000143793	C1orf35	protein_coding	2	1	1	1	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000143799	PARP1	protein_coding	37	13	24	0	1	2	74	0.123745819	NA	NA	NA	0	NA	NA
ENSG00000143801	PSEN2	protein_coding	29	13	16	0	1	2	58	0.096989967	NA	NA	NA	0	NA	NA
ENSG00000143811	PYCR2	protein_coding	2	1	1	1	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000143815	LBR	protein_coding	6	4	2	2	1	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000143839	REN	protein_coding	7	1	6	0	1	2	14	0.023411371	NA	NA	NA	0	NA	NA
ENSG00000143842	SOX13	protein_coding	1	1	0	1	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000143847	PPFIA4	protein_coding	2	1	1	1	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000143851	PTPN7	protein_coding	4	1	3	1	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000143858	SYT2	protein_coding	5	1	4	2	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000143867	OSR1	protein_coding	2	2	0	1	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000143870	PDIA6	protein_coding	2	1	1	1	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000143878	RHOB	protein_coding	2	1	1	1	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000143924	EML4	protein_coding	2	1	1	2	1	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000143933	CALM2	protein_coding	25	15	10	0	1	2	50	0.08361204	NA	NA	NA	0	NA	NA
ENSG00000143947	RPS27A	protein_coding	18	7	11	2	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000143977	SNRPG	protein_coding	10	7	3	1	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000143995	MEIS1	protein_coding	23	13	10	0	1	2	46	0.076923077	NA	NA	NA	0	NA	NA
ENSG00000144021	CIAO1	protein_coding	3	3	0	2	1	0	0	0	15.06291729	0.192	0.62665	0	Risk	0
ENSG00000144028	SNRNP200	protein_coding	4	3	1	1	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000144061	NPHP1	protein_coding	10	5	5	0	1	2	20	0.033444816	NA	NA	NA	0	NA	NA
ENSG00000144063	MALL	protein_coding	3	2	1	1	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000144115	THNSL2	protein_coding	2	1	1	1	2	0	0	0	-89.98088896	0.282	0.72119	0	Preventive	0
ENSG00000144118	RALB	protein_coding	4	1	3	2	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000144182	LIPT1	protein_coding	NA	NA	NA	NA	NA	NA	0	NA	20.15919871	0.033	0.3687	0	Risk	0
ENSG00000144230	GPR17	protein_coding	1	0	1	1	0	1	1	0.001672241	-1.245203676	0.789	0.94609	0	Preventive	0
ENSG00000144231	POLR2D	protein_coding	7	2	5	2	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000144283	PKP4	protein_coding	8	5	3	2	1	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000144285	SCN1A	protein_coding	NA	NA	NA	NA	NA	NA	0	NA	4.650331216	0.515	0.85624	0	Risk	0
ENSG00000144355	DLX1	protein_coding	1	1	0	1	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000144381	HSPD1	protein_coding	15	3	12	0	1	2	30	0.050167224	NA	NA	NA	0	NA	NA
ENSG00000144407	PTH2R	protein_coding	2	0	2	2	0	1	2	0.003344482	NA	NA	NA	0	NA	NA
ENSG00000144485	HES6	protein_coding	3	3	0	1	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000144488	ESPNL	protein_coding	NA	NA	NA	NA	NA	NA	0	NA	-2.375477838	0.805	0.94924	0	Preventive	0
ENSG00000144504	ANKMY1	protein_coding	NA	NA	NA	NA	NA	NA	0	NA	-9.101340984	0.228	0.65847	0	Preventive	0
ENSG00000144524	COPS7B	protein_coding	2	1	1	1	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000144535	DIS3L2	protein_coding	4	1	3	1	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000144554	FANCD2	protein_coding	9	2	7	2	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000144559	TAMM41	protein_coding	NA	NA	NA	NA	NA	NA	0	NA	19.47416271	0.076	0.44533	0	Risk	0
ENSG00000144566	RAB5A	protein_coding	19	2	17	2	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000144579	CTDSP1	protein_coding	5	3	2	2	1	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000144596	GRIP2	protein_coding	4	3	1	2	1	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000144659	SLC25A38	protein_coding	3	2	1	0	1	2	6	0.010033445	NA	NA	NA	0	NA	NA
ENSG00000144668	ITGA9	protein_coding	5	0	5	2	0	1	5	0.008361204	NA	NA	NA	0	NA	NA
ENSG00000144674	GOLGA4	protein_coding	3	1	2	2	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000144712	CAND2	protein_coding	2	1	1	1	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000144724	PTPRG	protein_coding	1	0	1	1	0	1	1	0.001672241	NA	NA	NA	0	NA	NA
ENSG00000144730	IL17RD	protein_coding	2	1	1	1	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000144744	UBA3	protein_coding	2	1	1	1	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000144746	ARL6IP5	protein_coding	NA	NA	NA	NA	NA	NA	0	NA	-3.611213838	0.261	0.69186	0	Preventive	0
ENSG00000144747	TMF1	protein_coding	6	6	0	2	1	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000144791	LIMD1	protein_coding	2	1	1	1	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000144792	ZNF660	protein_coding	NA	NA	NA	NA	NA	NA	0	NA	-22.65620334	0.215	0.64694	0	Preventive	0
ENSG00000144802	NFKBIZ	protein_coding	2	1	1	1	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000144810	COL8A1	protein_coding	8	2	6	1	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000144824	PHLDB2	protein_coding	2	1	1	1	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000144848	ATG3	protein_coding	4	2	2	1	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000144852	NR1I2	protein_coding	13	11	2	2	1	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000144857	BOC	protein_coding	4	3	1	1	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000144868	TMEM108	protein_coding	3	2	1	1	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000144891	AGTR1	protein_coding	19	4	15	2	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000144935	TRPC1	protein_coding	13	9	4	2	1	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000145012	LPP	protein_coding	4	3	1	2	1	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000145040	UCN2	protein_coding	2	1	1	1	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000145147	SLIT2	protein_coding	3	2	1	2	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000145191	EIF2B5	protein_coding	6	2	4	1	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000145192	AHSG	protein_coding	3	2	1	1	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000145217	SLC26A1	protein_coding	NA	NA	NA	NA	NA	NA	0	NA	-13.76306582	0.297	0.74167	0	Preventive	0
ENSG00000145220	LYAR	protein_coding	2	1	1	1	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000145242	EPHA5	protein_coding	5	0	5	2	0	1	5	0.008361204	NA	NA	NA	0	NA	NA
ENSG00000145321	GC	protein_coding	9	4	5	0	1	2	18	0.030100334	NA	NA	NA	0	NA	NA
ENSG00000145332	KLHL8	protein_coding	3	3	0	1	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000145335	SNCA	protein_coding	44	14	30	0	1	2	88	0.147157191	NA	NA	NA	0	NA	NA
ENSG00000145337	PYURF	protein_coding	NA	NA	NA	NA	NA	NA	0	NA	5.804031485	0.59	0.88766	0	Risk	0
ENSG00000145349	CAMK2D	protein_coding	6	4	2	1	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000145362	ANK2	protein_coding	6	1	5	2	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000145365	TIFA	protein_coding	8	4	4	1	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000145384	FABP2	protein_coding	NA	NA	NA	NA	NA	NA	0	NA	-4.099599671	0.815	0.95264	0	Preventive	0
ENSG00000145386	CCNA2	protein_coding	32	21	11	2	1	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000145391	SETD7	protein_coding	4	1	3	1	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000145423	SFRP2	protein_coding	3	2	1	1	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000145425	RPS3A	protein_coding	10	8	2	2	1	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000145431	PDGFC	protein_coding	2	1	1	1	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000145476	CYP4V2	protein_coding	NA	NA	NA	NA	NA	NA	0	NA	24.84073093	0.33	0.75082	0	Risk	0
ENSG00000145494	NDUFS6	protein_coding	5	1	4	1	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000145555	MYO10	protein_coding	5	2	3	2	1	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000145604	SKP2	protein_coding	25	12	13	0	1	2	50	0.08361204	NA	NA	NA	0	NA	NA
ENSG00000145623	OSMR	protein_coding	5	0	5	2	0	1	5	0.008361204	NA	NA	NA	0	NA	NA
ENSG00000145632	PLK2	protein_coding	2	1	1	1	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000145649	GZMA	protein_coding	5	1	4	1	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000145675	PIK3R1	protein_coding	138	65	73	0	1	2	276	0.461538462	NA	NA	NA	0	NA	NA
ENSG00000145681	HAPLN1	protein_coding	4	1	3	2	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000145687	SSBP2	protein_coding	3	2	1	1	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000145703	IQGAP2	protein_coding	5	1	4	2	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000145715	RASA1	protein_coding	73	37	36	0	1	2	146	0.244147157	NA	NA	NA	0	NA	NA
ENSG00000145741	BTF3	protein_coding	4	3	1	0	1	2	8	0.013377926	NA	NA	NA	0	NA	NA
ENSG00000145782	ATG12	protein_coding	6	2	4	2	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000145794	MEGF10	protein_coding	16	12	4	0	1	2	32	0.053511706	NA	NA	NA	0	NA	NA
ENSG00000145819	ARHGAP26	protein_coding	3	2	1	1	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000145864	GABRB2	protein_coding	4	1	3	2	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000145879	SPINK7	protein_coding	2	1	1	2	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000145901	TNIP1	protein_coding	8	1	7	2	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000145907	G3BP1	protein_coding	2	1	1	1	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000145911	N4BP3	protein_coding	3	1	2	1	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000145916	RMND5B	protein_coding	3	2	1	1	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000145936	KCNMB1	protein_coding	3	1	2	2	1	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000145945	FAM50B	protein_coding	2	1	1	2	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000145949	MYLK4	protein_coding	NA	NA	NA	NA	NA	NA	0	NA	23.92120436	0.198	0.62863	0	Risk	0
ENSG00000146021	KLHL3	protein_coding	6	5	1	2	1	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000146063	TRIM41	protein_coding	4	3	1	2	1	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000146072	TNFRSF21	protein_coding	4	0	4	2	0	1	4	0.006688963	NA	NA	NA	0	NA	NA
ENSG00000146094	DOK3	protein_coding	5	3	2	1	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000146109	ABT1	protein_coding	1	1	0	1	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000146166	LGSN	protein_coding	NA	NA	NA	NA	NA	NA	0	NA	-5.48294058	0.586	0.88563	0	Preventive	0
ENSG00000146232	NFKBIE	protein_coding	11	9	2	2	1	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000146243	IRAK1BP1	protein_coding	2	1	1	1	2	0	0	0	4.236098955	0.884	0.97794	0	Risk	0
ENSG00000146247	PHIP	protein_coding	1	1	0	1	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000146263	MMS22L	protein_coding	NA	NA	NA	NA	NA	NA	0	NA	-4.694139683	0.033	0.3687	0	Preventive	0
ENSG00000146276	GABRR1	protein_coding	6	3	3	1	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000146278	PNRC1	protein_coding	12	4	8	1	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000146414	SHPRH	protein_coding	3	1	2	1	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000146425	DYNLT1	protein_coding	11	5	6	2	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000146426	TIAM2	protein_coding	6	2	4	2	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000146457	WTAP	protein_coding	3	1	2	2	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000146469	VIP	protein_coding	5	2	3	2	1	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000146530	VWDE	protein_coding	NA	NA	NA	NA	NA	NA	0	NA	15.5081453	0	0	15.5081453	Risk	0.453213331
ENSG00000146535	GNA12	protein_coding	25	8	17	0	1	2	50	0.08361204	NA	NA	NA	0	NA	NA
ENSG00000146555	SDK1	protein_coding	2	1	1	1	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000146556	WASH2P	protein_coding	2	1	1	1	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000146587	RBAK	protein_coding	2	2	0	1	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000146592	CREB5	protein_coding	2	2	0	1	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000146648	EGFR	protein_coding	146	62	84	0	1	2	292	0.488294314	NA	NA	NA	0	NA	NA
ENSG00000146674	IGFBP3	protein_coding	28	17	11	0	1	2	56	0.093645485	NA	NA	NA	0	NA	NA
ENSG00000146676	PURB	protein_coding	2	1	1	1	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000146678	IGFBP1	protein_coding	3	1	2	1	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000146701	MDH2	protein_coding	2	1	1	2	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000146729	GBAS	protein_coding	NA	NA	NA	NA	NA	NA	0	NA	-4.882521344	0.133	0.54707	0	Preventive	0
ENSG00000146733	PSPH	protein_coding	NA	NA	NA	NA	NA	NA	0	NA	-8.365104705	0.415	0.81439	0	Preventive	0
ENSG00000146809	ASB15	protein_coding	NA	NA	NA	NA	NA	NA	0	NA	2.090476754	0.791	0.94609	0	Risk	0
ENSG00000146830	GIGYF1	protein_coding	3	2	1	2	1	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000146872	TLK2	protein_coding	4	3	1	1	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000146963	LUC7L2	protein_coding	39	24	15	0	1	2	78	0.130434783	NA	NA	NA	0	NA	NA
ENSG00000147010	SH3KBP1	protein_coding	39	29	10	0	1	2	78	0.130434783	NA	NA	NA	0	NA	NA
ENSG00000147044	CASK	protein_coding	33	8	25	2	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000147065	MSN	protein_coding	18	2	16	2	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000147099	HDAC8	protein_coding	6	4	2	2	1	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000147123	NDUFB11	protein_coding	2	1	1	1	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000147124	ZNF41	protein_coding	1	1	0	1	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000147133	TAF1	protein_coding	49	24	25	2	1	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000147140	NONO	protein_coding	13	4	9	2	1	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000147144	CCDC120	protein_coding	7	2	5	1	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000147162	OGT	protein_coding	9	5	4	2	1	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000147166	ITGB1BP2	protein_coding	3	1	2	1	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000147168	IL2RG	protein_coding	20	9	11	0	1	2	40	0.066889632	NA	NA	NA	0	NA	NA
ENSG00000147202	DIAPH2	protein_coding	2	1	1	2	1	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000147224	PRPS1	protein_coding	3	2	1	1	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000147246	HTR2C	protein_coding	5	0	5	2	0	1	5	0.008361204	NA	NA	NA	0	NA	NA
ENSG00000147255	IGSF1	protein_coding	8	3	5	2	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000147257	GPC3	protein_coding	4	3	1	2	1	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000147274	RBMX	protein_coding	5	4	1	2	1	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000147378	FATE1	protein_coding	4	2	2	1	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000147381	MAGEA4	protein_coding	5	2	3	0	1	2	10	0.016722408	NA	NA	NA	0	NA	NA
ENSG00000147403	RPL10	protein_coding	5	4	1	1	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000147408	CSGALNACT1	protein_coding	NA	NA	NA	NA	NA	NA	0	NA	-13.92350165	0.014	0.24354	0	Preventive	0
ENSG00000147437	GNRH1	protein_coding	2	1	1	1	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000147443	DOK2	protein_coding	10	6	4	2	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000147481	SNTG1	protein_coding	7	1	6	2	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000147488	ST18	protein_coding	1	1	0	2	1	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000147509	RGS20	protein_coding	4	2	2	1	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000147526	TACC1	protein_coding	6	3	3	2	1	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000147571	CRH	protein_coding	2	1	1	1	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000147576	ADHFE1	protein_coding	NA	NA	NA	NA	NA	NA	0	NA	7.533681511	0.535	0.85991	0	Risk	0
ENSG00000147601	TERF1	protein_coding	15	10	5	0	1	2	30	0.050167224	NA	NA	NA	0	NA	NA
ENSG00000147604	RPL7	protein_coding	3	2	1	2	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000147650	LRP12	protein_coding	6	0	6	2	0	1	6	0.010033445	NA	NA	NA	0	NA	NA
ENSG00000147669	POLR2K	protein_coding	2	1	1	2	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000147677	EIF3H	protein_coding	5	2	3	2	1	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000147684	NDUFB9	protein_coding	6	2	4	1	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000147789	ZNF7	protein_coding	3	3	0	2	1	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000147852	VLDLR	protein_coding	7	0	7	2	0	1	7	0.011705686	NA	NA	NA	0	NA	NA
ENSG00000147853	AK3	protein_coding	NA	NA	NA	NA	NA	NA	0	NA	-0.050451236	0.992	0.9998	0	Preventive	0
ENSG00000147854	UHRF2	protein_coding	2	2	0	1	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000147862	NFIB	protein_coding	3	3	0	2	1	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000147883	CDKN2B	protein_coding	8	6	2	2	1	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000147889	CDKN2A	protein_coding	39	29	10	0	1	2	78	0.130434783	NA	NA	NA	0	NA	NA
ENSG00000147894	C9orf72	protein_coding	NA	NA	NA	NA	NA	NA	0	NA	-19.48097223	0.212	0.64488	0	Preventive	0
ENSG00000147955	SIGMAR1	protein_coding	2	0	2	2	0	1	2	0.003344482	NA	NA	NA	0	NA	NA
ENSG00000148053	NTRK2	protein_coding	20	0	20	2	0	1	20	0.033444816	NA	NA	NA	0	NA	NA
ENSG00000148082	SHC3	protein_coding	11	5	6	2	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000148175	STOM	protein_coding	5	1	4	0	1	2	10	0.016722408	NA	NA	NA	0	NA	NA
ENSG00000148180	GSN	protein_coding	21	12	9	0	1	2	42	0.070234114	NA	NA	NA	0	NA	NA
ENSG00000148200	NR6A1	protein_coding	3	3	0	2	1	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000148229	POLE3	protein_coding	2	1	1	2	1	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000148308	GTF3C5	protein_coding	3	3	0	2	1	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000148334	PTGES2	protein_coding	3	2	1	2	1	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000148337	CIZ1	protein_coding	1	1	0	1	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000148341	SH3GLB2	protein_coding	2	1	1	2	1	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000148346	LCN2	protein_coding	3	2	1	1	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000148356	LRSAM1	protein_coding	14	2	12	2	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000148400	NOTCH1	protein_coding	38	20	18	0	1	2	76	0.127090301	NA	NA	NA	0	NA	NA
ENSG00000148408	CACNA1B	protein_coding	6	3	3	2	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000148429	USP6NL	protein_coding	4	3	1	1	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000148484	RSU1	protein_coding	3	1	2	2	2	0	0	0	11.19333297	0.07	0.44113	0	Risk	0
ENSG00000148498	PARD3	protein_coding	30	13	17	0	1	2	60	0.100334448	NA	NA	NA	0	NA	NA
ENSG00000148516	ZEB1	protein_coding	9	6	3	1	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000148572	NRBF2	protein_coding	5	3	2	1	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000148584	A1CF	protein_coding	2	1	1	2	1	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000148604	RGR	protein_coding	2	0	2	2	0	1	2	0.003344482	NA	NA	NA	0	NA	NA
ENSG00000148660	CAMK2G	protein_coding	22	15	7	2	1	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000148672	GLUD1	protein_coding	2	1	1	1	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000148680	HTR7	protein_coding	1	0	1	1	0	1	1	0.001672241	NA	NA	NA	0	NA	NA
ENSG00000148690	FRA10AC1	protein_coding	NA	NA	NA	NA	NA	NA	0	NA	171.4566755	0.346	0.76634	0	Risk	0
ENSG00000148702	HABP2	protein_coding	4	1	3	1	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000148734	NPFFR1	protein_coding	1	0	1	2	0	1	1	0.001672241	NA	NA	NA	0	NA	NA
ENSG00000148737	TCF7L2	protein_coding	8	7	1	1	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000148773	MKI67	protein_coding	6	4	2	2	1	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000148798	INA	protein_coding	2	1	1	1	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000148814	LRRC27	protein_coding	NA	NA	NA	NA	NA	NA	0	NA	28.02748513	0.155	0.58413	0	Risk	0
ENSG00000148834	GSTO1	protein_coding	4	2	2	1	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000148835	TAF5	protein_coding	14	11	3	2	1	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000148840	PPRC1	protein_coding	3	2	1	2	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000148848	ADAM12	protein_coding	8	7	1	2	1	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000148908	RGS10	protein_coding	7	3	4	1	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000148925	BTBD10	protein_coding	5	4	1	2	1	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000148926	ADM	protein_coding	4	1	3	2	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000148935	GAS2	protein_coding	1	1	0	1	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000148943	LIN7C	protein_coding	4	1	3	2	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000148948	LRRC4C	protein_coding	1	0	1	2	0	1	1	0.001672241	NA	NA	NA	0	NA	NA
ENSG00000149021	SCGB1A1	protein_coding	2	1	1	1	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000149054	ZNF215	protein_coding	NA	NA	NA	NA	NA	NA	0	NA	-6.02297531	0.35	0.76908	0	Preventive	0
ENSG00000149089	APIP	protein_coding	2	1	1	1	2	0	0	0	-6.869113664	0.857	0.96684	0	Preventive	0
ENSG00000149091	DGKZ	protein_coding	16	10	6	1	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000149100	EIF3M	protein_coding	2	1	1	2	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000149124	GLYAT	protein_coding	3	2	1	1	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000149131	SERPING1	protein_coding	9	3	6	2	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000149136	SSRP1	protein_coding	17	11	6	0	1	2	34	0.056856187	NA	NA	NA	0	NA	NA
ENSG00000149177	PTPRJ	protein_coding	11	0	11	2	0	1	11	0.018394649	NA	NA	NA	0	NA	NA
ENSG00000149257	SERPINH1	protein_coding	13	2	11	2	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000149262	INTS4	protein_coding	1	1	0	2	1	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000149269	PAK1	protein_coding	62	36	26	0	1	2	124	0.20735786	NA	NA	NA	0	NA	NA
ENSG00000149273	RPS3	protein_coding	NA	NA	NA	NA	NA	NA	0	NA	-0.542293252	0.878	0.97751	0	Preventive	0
